,cd_curso,nm_curso_pt,courseid,ds_discip_pt,semestre,userid,final_mark,exam_mark
5754,4964,Pós-Graduação em Gestão de Informações e Segurança,400037,Metodologias e Técnicas de Análise e de Prospetiva,S1,4943,19.0,19.0
5755,4964,Pós-Graduação em Gestão de Informações e Segurança,400037,Metodologias e Técnicas de Análise e de Prospetiva,S1,4944,19.0,19.0
5756,4964,Pós-Graduação em Gestão de Informações e Segurança,400037,Metodologias e Técnicas de Análise e de Prospetiva,S1,4950,18.0,18.0
5757,4964,Pós-Graduação em Gestão de Informações e Segurança,400037,Metodologias e Técnicas de Análise e de Prospetiva,S1,4957,19.0,19.0
5758,4964,Pós-Graduação em Gestão de Informações e Segurança,400037,Metodologias e Técnicas de Análise e de Prospetiva,S1,4958,18.0,18.0
5759,4964,Pós-Graduação em Gestão de Informações e Segurança,400037,Metodologias e Técnicas de Análise e de Prospetiva,S1,4964,17.0,17.0
5760,4964,Pós-Graduação em Gestão de Informações e Segurança,400037,Metodologias e Técnicas de Análise e de Prospetiva,S1,4967,18.0,18.0
5761,4964,Pós-Graduação em Gestão de Informações e Segurança,400037,Metodologias e Técnicas de Análise e de Prospetiva,S1,4968,19.0,19.0
5762,4964,Pós-Graduação em Gestão de Informações e Segurança,400037,Metodologias e Técnicas de Análise e de Prospetiva,S1,4982,19.0,19.0
5763,4964,Pós-Graduação em Gestão de Informações e Segurança,400037,Metodologias e Técnicas de Análise e de Prospetiva,S1,5001,17.0,17.0
5764,4964,Pós-Graduação em Gestão de Informações e Segurança,400037,Metodologias e Técnicas de Análise e de Prospetiva,S1,5006,19.0,19.0
5765,4964,Pós-Graduação em Gestão de Informações e Segurança,400037,Metodologias e Técnicas de Análise e de Prospetiva,S1,5035,17.0,17.0
5766,4964,Pós-Graduação em Gestão de Informações e Segurança,400037,Metodologias e Técnicas de Análise e de Prospetiva,S1,5036,17.0,17.0
5767,4964,Pós-Graduação em Gestão de Informações e Segurança,400037,Metodologias e Técnicas de Análise e de Prospetiva,S1,5040,17.0,17.0
5768,4964,Pós-Graduação em Gestão de Informações e Segurança,400037,Metodologias e Técnicas de Análise e de Prospetiva,S1,5042,18.0,18.0
5769,4964,Pós-Graduação em Gestão de Informações e Segurança,400037,Metodologias e Técnicas de Análise e de Prospetiva,S1,5066,18.0,18.0
5770,4969,Pós-Graduação em Digital Enterprise Management,400041,Online Collaboration Tools,S1,3845,17.0,17.0
5771,4969,Pós-Graduação em Digital Enterprise Management,400041,Online Collaboration Tools,S1,3877,17.0,17.0
5772,4969,Pós-Graduação em Digital Enterprise Management,400041,Online Collaboration Tools,S1,3903,16.0,16.0
5773,4969,Pós-Graduação em Digital Enterprise Management,400041,Online Collaboration Tools,S1,4005,17.0,17.0
5774,4969,Pós-Graduação em Digital Enterprise Management,400041,Online Collaboration Tools,S1,4054,17.0,17.0
5775,4969,Pós-Graduação em Digital Enterprise Management,400041,Online Collaboration Tools,S1,4842,16.0,16.0
5776,4969,Pós-Graduação em Digital Enterprise Management,400041,Online Collaboration Tools,S1,4844,18.0,18.0
5777,4969,Pós-Graduação em Digital Enterprise Management,400041,Online Collaboration Tools,S1,4854,17.0,17.0
5778,4969,Pós-Graduação em Digital Enterprise Management,400041,Online Collaboration Tools,S1,4855,17.0,17.0
5779,4969,Pós-Graduação em Digital Enterprise Management,400041,Online Collaboration Tools,S1,4870,16.0,16.0
5780,4969,Pós-Graduação em Digital Enterprise Management,400041,Online Collaboration Tools,S1,4871,16.0,16.0
5781,4969,Pós-Graduação em Digital Enterprise Management,400041,Online Collaboration Tools,S1,4872,18.0,18.0
5782,4969,Pós-Graduação em Digital Enterprise Management,400041,Online Collaboration Tools,S1,4873,17.0,17.0
5783,4969,Pós-Graduação em Digital Enterprise Management,400041,Online Collaboration Tools,S1,4874,16.0,16.0
5784,4969,Pós-Graduação em Digital Enterprise Management,400041,Online Collaboration Tools,S1,4875,18.0,18.0
5785,4969,Pós-Graduação em Digital Enterprise Management,400041,Online Collaboration Tools,S1,4876,16.0,16.0
5786,4969,Pós-Graduação em Digital Enterprise Management,400041,Online Collaboration Tools,S1,4877,16.0,16.0
5787,4969,Pós-Graduação em Digital Enterprise Management,400041,Online Collaboration Tools,S1,4878,17.0,17.0
5788,4969,Pós-Graduação em Digital Enterprise Management,400041,Online Collaboration Tools,S1,4923,17.0,17.0
5789,4969,Pós-Graduação em Digital Enterprise Management,400041,Online Collaboration Tools,S1,4924,16.0,16.0
5790,4969,Pós-Graduação em Digital Enterprise Management,400044,Digital Enterprise Management Project Cases,S1,3845,18.0,18.0
5791,4969,Pós-Graduação em Digital Enterprise Management,400044,Digital Enterprise Management Project Cases,S1,3877,17.0,17.0
5792,4969,Pós-Graduação em Digital Enterprise Management,400044,Digital Enterprise Management Project Cases,S1,3903,18.0,18.0
5793,4969,Pós-Graduação em Digital Enterprise Management,400044,Digital Enterprise Management Project Cases,S1,4005,17.0,17.0
5794,4969,Pós-Graduação em Digital Enterprise Management,400044,Digital Enterprise Management Project Cases,S1,4054,18.0,18.0
5795,4969,Pós-Graduação em Digital Enterprise Management,400044,Digital Enterprise Management Project Cases,S1,4842,18.0,18.0
5796,4969,Pós-Graduação em Digital Enterprise Management,400044,Digital Enterprise Management Project Cases,S1,4844,17.0,17.0
5797,4969,Pós-Graduação em Digital Enterprise Management,400044,Digital Enterprise Management Project Cases,S1,4854,17.0,17.0
5798,4969,Pós-Graduação em Digital Enterprise Management,400044,Digital Enterprise Management Project Cases,S1,4855,17.0,17.0
5799,4969,Pós-Graduação em Digital Enterprise Management,400044,Digital Enterprise Management Project Cases,S1,4870,18.0,18.0
5800,4969,Pós-Graduação em Digital Enterprise Management,400044,Digital Enterprise Management Project Cases,S1,4871,17.0,17.0
5801,4969,Pós-Graduação em Digital Enterprise Management,400044,Digital Enterprise Management Project Cases,S1,4872,17.0,17.0
5802,4969,Pós-Graduação em Digital Enterprise Management,400044,Digital Enterprise Management Project Cases,S1,4873,17.0,17.0
5803,4969,Pós-Graduação em Digital Enterprise Management,400044,Digital Enterprise Management Project Cases,S1,4874,18.0,18.0
5804,4969,Pós-Graduação em Digital Enterprise Management,400044,Digital Enterprise Management Project Cases,S1,4875,18.0,18.0
5805,4969,Pós-Graduação em Digital Enterprise Management,400044,Digital Enterprise Management Project Cases,S1,4876,17.0,17.0
5806,4969,Pós-Graduação em Digital Enterprise Management,400044,Digital Enterprise Management Project Cases,S1,4877,18.0,18.0
5807,4969,Pós-Graduação em Digital Enterprise Management,400044,Digital Enterprise Management Project Cases,S1,4878,17.0,17.0
5808,4969,Pós-Graduação em Digital Enterprise Management,400044,Digital Enterprise Management Project Cases,S1,4923,18.0,18.0
5809,4969,Pós-Graduação em Digital Enterprise Management,400044,Digital Enterprise Management Project Cases,S1,4924,18.0,18.0
5810,4962,Pós-Graduação em Sistemas Estatísticos,400070,Descriptive Data Mining,S1,4127,16.0,16.0
5811,4962,Pós-Graduação em Sistemas Estatísticos,400070,Descriptive Data Mining,S1,4464,14.0,14.0
5812,4962,Pós-Graduação em Sistemas Estatísticos,400070,Descriptive Data Mining,S1,5747,14.0,14.0
5813,4962,Pós-Graduação em Sistemas Estatísticos,400070,Descriptive Data Mining,S1,5947,18.0,18.0
5814,4962,Pós-Graduação em Sistemas Estatísticos,400070,Descriptive Data Mining,S1,6430,15.0,15.0
5815,4962,Pós-Graduação em Sistemas Estatísticos,400070,Descriptive Data Mining,S1,6431,12.0,12.0
5816,4977,Pós-Graduação em Data Science for Marketing,400082,Digital Analytics,S1,1183,14.0,14.0
5817,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,1232,16.0,14.0
5818,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,1317,14.0,9.2
5819,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,1522,17.0,15.0
5820,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,1555,16.0,14.0
5821,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,1574,16.0,16.0
5822,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,1584,16.0,16.0
5823,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,1595,16.0,15.0
5824,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,1812,15.0,8.8
5825,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,1818,17.0,17.0
5826,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,2470,7.0,5.0
5827,4281,Mestrado em Estatística e Gestão de Informação,400082,Digital Analytics,S1,2654,7.0,6.5
5828,4281,Mestrado em Estatística e Gestão de Informação,400082,Digital Analytics,S1,2953,7.0,7.0
5829,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,3635,17.0,17.0
5830,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,3853,14.0,8.3
5831,4281,Mestrado em Estatística e Gestão de Informação,400082,Digital Analytics,S1,3901,16.0,6.8
5832,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,3925,6.0,2.8
5833,5381,Pós-Graduação em Gestão de Informação e Business Intelligence na Saúde,400082,Digital Analytics,S1,3976,16.0,16.0
5834,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,4021,15.0,15.0
5835,4281,Mestrado em Estatística e Gestão de Informação,400082,Digital Analytics,S1,4140,17.0,17.0
5836,4281,Mestrado em Estatística e Gestão de Informação,400082,Digital Analytics,S1,4148,18.0,18.0
5837,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,4169,16.0,7.9
5838,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,4197,14.0,14.0
5839,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,4236,12.0,7.0
5840,4954,Pós-Graduação em Gestão dos Sistemas e Tecnologias de Informação,400082,Digital Analytics,S1,4324,12.0,7.4
5841,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,4365,13.0,13.0
5842,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,4366,15.0,15.0
5843,4281,Mestrado em Estatística e Gestão de Informação,400082,Digital Analytics,S1,4457,15.0,15.0
5844,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,4466,16.0,16.0
5845,5381,Pós-Graduação em Gestão de Informação e Business Intelligence na Saúde,400082,Digital Analytics,S1,4856,15.0,15.0
5846,5381,Pós-Graduação em Gestão de Informação e Business Intelligence na Saúde,400082,Digital Analytics,S1,4860,14.0,14.0
5847,5381,Pós-Graduação em Gestão de Informação e Business Intelligence na Saúde,400082,Digital Analytics,S1,4862,16.0,16.0
5848,5381,Pós-Graduação em Gestão de Informação e Business Intelligence na Saúde,400082,Digital Analytics,S1,4894,14.0,14.0
5849,5381,Pós-Graduação em Gestão de Informação e Business Intelligence na Saúde,400082,Digital Analytics,S1,4895,14.0,8.4
5850,5381,Pós-Graduação em Gestão de Informação e Business Intelligence na Saúde,400082,Digital Analytics,S1,4916,14.0,14.0
5851,4959,Pós-Graduação em Sistemas de Informação Empresariais,400082,Digital Analytics,S1,4925,8.0,8.3
5852,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5717,14.0,14.0
5853,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5726,17.0,17.0
5854,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5727,15.0,15.0
5855,4955,Pós-Graduação em Gestão do Conhecimento e Business Intelligence (Inteligência de Negócio),400082,Digital Analytics,S1,5736,16.0,16.0
5856,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5743,4.0,3.7
5857,9435,Mestrado em Data-Driven Marketing,400082,Digital Analytics,S1,5746,16.0,16.0
5858,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5760,15.0,15.0
5859,9435,Mestrado em Data-Driven Marketing,400082,Digital Analytics,S1,5763,15.0,15.0
5860,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5770,16.0,16.0
5861,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5773,17.0,17.0
5862,9435,Mestrado em Data-Driven Marketing,400082,Digital Analytics,S1,5782,13.0,13.0
5863,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5787,15.0,15.0
5864,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5801,14.0,8.9
5865,4955,Pós-Graduação em Gestão do Conhecimento e Business Intelligence (Inteligência de Negócio),400082,Digital Analytics,S1,5805,15.0,15.0
5866,4281,Mestrado em Estatística e Gestão de Informação,400082,Digital Analytics,S1,5806,16.0,16.0
5867,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5812,15.0,15.0
5868,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5813,13.0,12.0
5869,9435,Mestrado em Data-Driven Marketing,400082,Digital Analytics,S1,5818,14.0,14.0
5870,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5821,17.0,17.0
5871,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5823,18.0,18.0
5872,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5826,14.0,14.0
5873,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5830,16.0,16.0
5874,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5834,15.0,15.0
5875,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5836,14.0,14.0
5876,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5838,17.0,17.0
5877,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5844,16.0,16.0
5878,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5845,14.0,13.0
5879,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5846,12.0,12.0
5880,9435,Mestrado em Data-Driven Marketing,400082,Digital Analytics,S1,5854,16.0,16.0
5881,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5855,18.0,18.0
5882,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5856,13.0,13.0
5883,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5868,14.0,14.0
5884,9435,Mestrado em Data-Driven Marketing,400082,Digital Analytics,S1,5875,16.0,16.0
5885,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5877,17.0,17.0
5886,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5884,14.0,14.0
5887,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5888,17.0,17.0
5888,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,5893,13.0,13.0
5889,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5894,14.0,8.8
5890,4955,Pós-Graduação em Gestão do Conhecimento e Business Intelligence (Inteligência de Negócio),400082,Digital Analytics,S1,5901,16.0,16.0
5891,9435,Mestrado em Data-Driven Marketing,400082,Digital Analytics,S1,5906,18.0,18.0
5892,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,5915,18.0,18.0
5893,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5916,18.0,18.0
5894,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5917,17.0,17.0
5895,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,5924,16.0,16.0
5896,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5930,15.0,14.0
5897,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,5933,17.0,17.0
5898,9435,Mestrado em Data-Driven Marketing,400082,Digital Analytics,S1,5980,13.0,13.0
5899,9435,Mestrado em Data-Driven Marketing,400082,Digital Analytics,S1,5982,14.0,9.1
5900,4281,Mestrado em Estatística e Gestão de Informação,400082,Digital Analytics,S1,5991,15.0,15.0
5901,4281,Mestrado em Estatística e Gestão de Informação,400082,Digital Analytics,S1,5998,18.0,18.0
5902,4281,Mestrado em Estatística e Gestão de Informação,400082,Digital Analytics,S1,6001,16.0,16.0
5903,4281,Mestrado em Estatística e Gestão de Informação,400082,Digital Analytics,S1,6007,15.0,14.0
5904,4281,Mestrado em Estatística e Gestão de Informação,400082,Digital Analytics,S1,6011,15.0,15.0
5905,4281,Mestrado em Estatística e Gestão de Informação,400082,Digital Analytics,S1,6014,16.0,16.0
5906,4281,Mestrado em Estatística e Gestão de Informação,400082,Digital Analytics,S1,6015,14.0,14.0
5907,4281,Mestrado em Estatística e Gestão de Informação,400082,Digital Analytics,S1,6017,16.0,16.0
5908,4955,Pós-Graduação em Gestão do Conhecimento e Business Intelligence (Inteligência de Negócio),400082,Digital Analytics,S1,6028,17.0,17.0
5909,4956,Pós-Graduação em Marketing Intelligence,400082,Digital Analytics,S1,6033,13.0,6.7
5910,4956,Pós-Graduação em Marketing Intelligence,400082,Digital Analytics,S1,6035,15.0,15.0
5911,4956,Pós-Graduação em Marketing Intelligence,400082,Digital Analytics,S1,6036,16.0,16.0
5912,4956,Pós-Graduação em Marketing Intelligence,400082,Digital Analytics,S1,6037,13.0,13.0
5913,4956,Pós-Graduação em Marketing Intelligence,400082,Digital Analytics,S1,6039,13.0,13.0
5914,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6045,15.0,15.0
5915,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6046,13.0,13.0
5916,9435,Mestrado em Data-Driven Marketing,400082,Digital Analytics,S1,6047,17.0,17.0
5917,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6048,17.0,17.0
5918,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6050,14.0,14.0
5919,9435,Mestrado em Data-Driven Marketing,400082,Digital Analytics,S1,6051,18.0,18.0
5920,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6052,14.0,14.0
5921,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6053,13.0,13.0
5922,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6054,15.0,15.0
5923,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6056,12.0,12.0
5924,9435,Mestrado em Data-Driven Marketing,400082,Digital Analytics,S1,6057,13.0,13.0
5925,9435,Mestrado em Data-Driven Marketing,400082,Digital Analytics,S1,6058,13.0,13.0
5926,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6059,18.0,18.0
5927,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6060,13.0,13.0
5928,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6062,13.0,13.0
5929,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6063,20.0,20.0
5930,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6064,13.0,7.9
5931,9435,Mestrado em Data-Driven Marketing,400082,Digital Analytics,S1,6065,16.0,16.0
5932,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6067,17.0,17.0
5933,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6068,15.0,14.0
5934,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6069,14.0,14.0
5935,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6071,15.0,15.0
5936,4977,Pós-Graduação em Data Science for Marketing,400082,Digital Analytics,S1,6073,17.0,13.0
5937,4977,Pós-Graduação em Data Science for Marketing,400082,Digital Analytics,S1,6080,16.0,13.0
5938,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6086,13.0,13.0
5939,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6089,17.0,17.0
5940,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6093,13.0,13.0
5941,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6095,17.0,17.0
5942,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6099,15.0,15.0
5943,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6100,16.0,16.0
5944,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6102,16.0,16.0
5945,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6108,14.0,14.0
5946,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6109,14.0,14.0
5947,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6110,15.0,15.0
5948,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6111,15.0,15.0
5949,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6113,15.0,15.0
5950,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6115,14.0,14.0
5951,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6116,18.0,18.0
5952,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6118,16.0,16.0
5953,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6121,15.0,8.4
5954,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6122,12.0,12.0
5955,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6123,17.0,17.0
5956,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6130,17.0,16.0
5957,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6132,17.0,17.0
5958,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6134,14.0,14.0
5959,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6135,13.0,13.0
5960,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6140,16.0,16.0
5961,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6150,18.0,18.0
5962,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6153,17.0,17.0
5963,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6155,16.0,16.0
5964,4281,Mestrado em Estatística e Gestão de Informação,400082,Digital Analytics,S1,6166,15.0,13.0
5965,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6185,12.0,12.0
5966,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6186,16.0,9.1
5967,4281,Mestrado em Estatística e Gestão de Informação,400082,Digital Analytics,S1,6297,14.0,14.0
5968,4281,Mestrado em Estatística e Gestão de Informação,400082,Digital Analytics,S1,6303,17.0,17.0
5969,4281,Mestrado em Estatística e Gestão de Informação,400082,Digital Analytics,S1,6309,14.0,14.0
5970,4952,Pós-Graduação em Análise e Gestão de Risco,400082,Digital Analytics,S1,6314,14.0,14.0
5971,4955,Pós-Graduação em Gestão do Conhecimento e Business Intelligence (Inteligência de Negócio),400082,Digital Analytics,S1,6331,17.0,17.0
5972,4955,Pós-Graduação em Gestão do Conhecimento e Business Intelligence (Inteligência de Negócio),400082,Digital Analytics,S1,6333,16.0,16.0
5973,4955,Pós-Graduação em Gestão do Conhecimento e Business Intelligence (Inteligência de Negócio),400082,Digital Analytics,S1,6337,16.0,16.0
5974,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6338,14.0,14.0
5975,4955,Pós-Graduação em Gestão do Conhecimento e Business Intelligence (Inteligência de Negócio),400082,Digital Analytics,S1,6342,18.0,18.0
5976,4955,Pós-Graduação em Gestão do Conhecimento e Business Intelligence (Inteligência de Negócio),400082,Digital Analytics,S1,6351,16.0,16.0
5977,4955,Pós-Graduação em Gestão do Conhecimento e Business Intelligence (Inteligência de Negócio),400082,Digital Analytics,S1,6352,7.0,6.5
5978,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6358,16.0,16.0
5979,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6363,16.0,16.0
5980,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6364,18.0,18.0
5981,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6365,13.0,13.0
5982,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6366,15.0,15.0
5983,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6373,12.0,8.7
5984,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6376,17.0,17.0
5985,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6379,17.0,17.0
5986,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6380,17.0,17.0
5987,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6394,16.0,16.0
5988,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6396,15.0,15.0
5989,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6399,14.0,14.0
5990,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6404,16.0,16.0
5991,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6408,2.0,1.6
5992,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6409,14.0,14.0
5993,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6411,16.0,16.0
5994,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6413,17.0,17.0
5995,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6558,16.0,16.0
5996,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6559,15.0,15.0
5997,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6560,17.0,17.0
5998,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6561,15.0,15.0
5999,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6562,14.0,14.0
6000,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6563,19.0,19.0
6001,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6564,18.0,18.0
6002,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6566,17.0,17.0
6003,9435,Mestrado em Data-Driven Marketing,400082,Digital Analytics,S1,6567,14.0,14.0
6004,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6568,15.0,15.0
6005,9435,Mestrado em Data-Driven Marketing,400082,Digital Analytics,S1,6570,17.0,16.0
6006,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6571,15.0,15.0
6007,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6572,12.0,12.0
6008,4977,Pós-Graduação em Data Science for Marketing,400082,Digital Analytics,S1,6573,16.0,16.0
6009,4977,Pós-Graduação em Data Science for Marketing,400082,Digital Analytics,S1,6577,16.0,16.0
6010,4281,Mestrado em Estatística e Gestão de Informação,400082,Digital Analytics,S1,6598,13.0,13.0
6011,9434,Mestrado em Gestão de Informação,400082,Digital Analytics,S1,6605,14.0,14.0
6012,4281,Mestrado em Estatística e Gestão de Informação,400082,Digital Analytics,S1,6613,18.0,18.0
6013,9435,Mestrado em Data-Driven Marketing,400082,Digital Analytics,S1,6635,16.0,16.0
6014,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6642,14.0,8.1
6015,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6646,15.0,15.0
6016,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6648,13.0,8.3
6017,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6656,15.0,15.0
6018,4967,Pós-Graduação em Digital Marketing and Analytics,400082,Digital Analytics,S1,6671,13.0,13.0
6019,4973,Pós-Graduação em Enterprise Data Science and Analytics,400083,Analyzing Big Data,S1,985,16.0,16.4
