course,userid,final_fail,final_gifted
2600.0,47602.0,0,0
2600.0,47604.0,0,0
2600.0,47610.0,0,0
2600.0,47626.0,0,0
2600.0,47634.0,1,0
2600.0,47643.0,1,0
2600.0,47652.0,0,0
2600.0,47653.0,0,0
2600.0,47681.0,0,0
2600.0,47842.0,0,0
2600.0,47877.0,1,0
2600.0,47925.0,0,0
2600.0,55333.0,1,0
2600.0,66328.0,1,0
2600.0,71912.0,1,0
2600.0,72017.0,0,0
2600.0,74095.0,1,0
2600.0,75005.0,1,0
2600.0,76659.0,1,0
2600.0,76661.0,1,0
2600.0,76665.0,1,0
2600.0,76677.0,1,0
2600.0,76678.0,1,0
2600.0,76762.0,1,0
2600.0,76781.0,1,0
2600.0,77015.0,1,0
2607.0,12566.0,0,0
2607.0,18181.0,0,0
2607.0,18417.0,0,0
2607.0,18596.0,0,0
2607.0,20143.0,0,0
2607.0,23356.0,0,0
2607.0,27556.0,1,0
2607.0,32481.0,0,0
2607.0,38109.0,0,0
2607.0,39491.0,0,0
2607.0,39637.0,0,0
2607.0,39656.0,0,0
2607.0,44021.0,0,1
2607.0,44870.0,0,0
2607.0,46122.0,0,1
2607.0,48472.0,0,0
2607.0,48517.0,0,0
2607.0,48729.0,1,0
2607.0,48805.0,0,0
2607.0,51774.0,0,0
2607.0,51784.0,0,0
2607.0,52814.0,0,0
2607.0,53101.0,0,1
2607.0,53271.0,0,0
2607.0,53616.0,0,0
2607.0,54425.0,1,0
2607.0,54462.0,1,0
2607.0,55214.0,0,1
2607.0,57567.0,0,1
2607.0,60689.0,0,0
2607.0,60900.0,0,1
2607.0,60991.0,0,0
2607.0,61003.0,0,0
2607.0,61090.0,0,1
2607.0,61095.0,1,0
2607.0,61191.0,0,0
2607.0,61234.0,1,0
2607.0,61344.0,0,0
2607.0,61379.0,1,0
2607.0,61408.0,0,0
2607.0,61491.0,1,0
2607.0,61566.0,0,0
2607.0,61638.0,0,0
2607.0,61776.0,0,0
2607.0,61818.0,1,0
2607.0,61884.0,0,0
2607.0,61937.0,1,0
2607.0,62130.0,0,0
2607.0,62254.0,0,0
2607.0,62347.0,0,0
2607.0,62351.0,0,0
2607.0,62361.0,0,1
2607.0,62510.0,0,0
2607.0,62515.0,0,0
2607.0,62538.0,0,0
2607.0,62551.0,0,1
2607.0,62653.0,0,0
2607.0,62710.0,1,0
2607.0,62769.0,0,0
2607.0,62919.0,0,0
2607.0,62975.0,0,0
2607.0,63002.0,0,1
2607.0,63010.0,1,0
2607.0,63079.0,0,0
2607.0,63080.0,0,0
2607.0,63222.0,0,1
2607.0,63311.0,0,1
2607.0,63451.0,0,0
2607.0,63505.0,0,0
2607.0,63510.0,1,0
2607.0,63555.0,1,0
2607.0,63671.0,0,0
2607.0,63684.0,0,0
2607.0,63705.0,1,0
2607.0,63741.0,0,0
2607.0,64039.0,1,0
2607.0,64152.0,0,0
2607.0,64238.0,1,0
2607.0,64348.0,1,0
2607.0,64375.0,0,0
2607.0,64416.0,1,0
2607.0,64421.0,0,0
2607.0,64473.0,0,0
2607.0,64721.0,1,0
2607.0,66094.0,1,0
2607.0,66336.0,1,0
2607.0,66557.0,1,0
2607.0,67600.0,0,0
2607.0,68412.0,0,0
2607.0,68423.0,0,0
2607.0,68424.0,0,0
2607.0,68427.0,0,0
2607.0,68430.0,0,1
2607.0,68438.0,0,0
2607.0,68455.0,0,0
2607.0,68459.0,1,0
2607.0,68460.0,0,1
2607.0,68462.0,0,0
2607.0,68464.0,0,0
2607.0,68469.0,0,0
2607.0,68502.0,0,1
2607.0,68527.0,0,1
2607.0,68528.0,0,0
2607.0,68530.0,1,0
2607.0,68541.0,1,0
2607.0,68543.0,0,0
2607.0,68562.0,0,1
2607.0,68571.0,0,0
2607.0,68610.0,0,0
2607.0,68611.0,0,0
2607.0,68621.0,0,0
2607.0,68624.0,1,0
2607.0,68646.0,0,0
2607.0,68654.0,0,0
2607.0,68656.0,0,1
2607.0,68682.0,0,0
2607.0,68690.0,0,0
2607.0,68691.0,1,0
2607.0,68699.0,0,0
2607.0,68717.0,0,0
2607.0,68735.0,0,0
2607.0,68747.0,0,0
2607.0,68769.0,0,0
2607.0,68811.0,0,0
2607.0,68818.0,0,1
2607.0,68832.0,0,1
2607.0,68833.0,0,0
2607.0,68860.0,0,0
2607.0,68870.0,0,0
2607.0,68876.0,0,0
2607.0,68880.0,0,0
2607.0,68889.0,0,0
2607.0,68900.0,0,1
2607.0,68903.0,1,0
2607.0,68904.0,1,0
2607.0,68957.0,0,0
2607.0,68970.0,0,0
2607.0,68979.0,0,0
2607.0,68998.0,0,0
2607.0,69000.0,1,0
2607.0,69004.0,0,0
2607.0,69008.0,1,0
2607.0,69014.0,1,0
2607.0,69021.0,1,0
2607.0,69023.0,0,0
2607.0,69041.0,1,0
2607.0,69061.0,0,1
2607.0,69067.0,0,0
2607.0,69068.0,1,0
2607.0,69074.0,1,0
2607.0,69088.0,1,0
2607.0,69124.0,0,0
2607.0,69126.0,0,0
2607.0,69128.0,1,0
2607.0,69140.0,0,0
2607.0,69143.0,0,0
2607.0,69156.0,0,0
2607.0,69169.0,1,0
2607.0,69173.0,0,1
2607.0,69193.0,0,0
2607.0,69195.0,0,1
2607.0,69207.0,0,0
2607.0,69208.0,0,0
2607.0,69239.0,1,0
2607.0,69252.0,0,1
2607.0,69253.0,0,0
2607.0,69293.0,0,0
2607.0,69298.0,1,0
2607.0,69302.0,0,0
2607.0,69305.0,0,1
2607.0,69314.0,0,0
2607.0,69316.0,0,0
2607.0,69327.0,0,0
2607.0,69359.0,0,0
2607.0,69362.0,0,0
2607.0,69367.0,0,0
2607.0,69388.0,1,0
2607.0,69394.0,0,0
2607.0,69402.0,1,0
2607.0,69442.0,0,0
2607.0,69614.0,0,0
2607.0,69622.0,0,1
2607.0,69633.0,0,0
2607.0,69655.0,1,0
2607.0,69852.0,0,0
2607.0,69992.0,0,1
2607.0,70038.0,0,0
2607.0,70101.0,0,0
2607.0,70318.0,1,0
2607.0,70525.0,0,1
2607.0,70708.0,1,0
2607.0,70731.0,0,0
2607.0,70907.0,0,0
2607.0,70911.0,0,0
2607.0,71103.0,1,0
2607.0,71118.0,0,1
2607.0,71176.0,0,0
2607.0,71233.0,0,0
2607.0,71240.0,0,0
2607.0,71291.0,0,0
2607.0,71300.0,0,1
2607.0,71301.0,0,0
2607.0,71304.0,0,0
2607.0,71311.0,0,0
2607.0,71329.0,0,1
2607.0,71362.0,0,0
2607.0,71410.0,1,0
2607.0,71487.0,0,0
2607.0,72011.0,0,0
2607.0,72037.0,0,0
2607.0,72056.0,1,0
2607.0,72060.0,0,0
2607.0,72087.0,0,0
2607.0,72116.0,0,0
2607.0,72129.0,0,0
2607.0,72137.0,0,1
2607.0,72143.0,0,0
2607.0,72191.0,1,0
2607.0,72202.0,0,0
2607.0,72203.0,1,0
2607.0,72217.0,0,0
2607.0,72245.0,0,0
2607.0,72255.0,1,0
2607.0,72257.0,0,0
2607.0,72260.0,1,0
2607.0,72350.0,0,0
2607.0,72368.0,0,0
2607.0,72370.0,0,0
2607.0,72473.0,0,0
2607.0,72490.0,0,0
2607.0,72511.0,0,0
2607.0,72538.0,0,1
2607.0,72572.0,0,0
2607.0,72574.0,1,0
2607.0,72612.0,1,0
2607.0,72619.0,0,0
2607.0,72674.0,1,0
2607.0,72682.0,0,0
2607.0,72720.0,0,0
2607.0,72726.0,1,0
2607.0,72769.0,0,0
2607.0,72773.0,0,0
2607.0,72791.0,0,0
2607.0,72798.0,0,0
2607.0,72801.0,0,0
2607.0,72805.0,1,0
2607.0,72809.0,0,0
2607.0,72810.0,0,0
2607.0,72832.0,0,0
2607.0,72857.0,0,0
2607.0,72871.0,0,0
2607.0,72897.0,0,0
2607.0,72906.0,0,0
2607.0,72907.0,1,0
2607.0,73316.0,0,0
2607.0,73334.0,0,0
2607.0,73417.0,0,0
2607.0,73498.0,0,0
2607.0,74196.0,0,0
2607.0,76861.0,0,0
2607.0,7807.0,0,1
3017.0,14523.0,0,0
3017.0,15423.0,1,0
3017.0,19385.0,0,0
3017.0,21836.0,1,0
3017.0,22453.0,1,0
3017.0,35038.0,1,0
3017.0,35535.0,1,0
3017.0,35775.0,0,1
3017.0,36682.0,1,0
3017.0,36858.0,0,0
3017.0,37303.0,0,0
3017.0,37402.0,0,0
3017.0,37573.0,1,0
3017.0,39881.0,1,0
3017.0,39884.0,1,0
3017.0,40079.0,0,1
3017.0,40184.0,1,0
3017.0,40587.0,0,0
3017.0,43890.0,0,0
3017.0,44023.0,0,0
3017.0,44416.0,1,0
3017.0,44822.0,1,0
3017.0,45187.0,1,0
3017.0,46102.0,0,0
3017.0,47252.0,0,0
3017.0,47258.0,1,0
3017.0,52062.0,0,1
3017.0,52113.0,0,0
3017.0,52500.0,1,0
3017.0,52683.0,1,0
3017.0,52764.0,0,0
3017.0,53132.0,1,0
3017.0,53191.0,1,0
3017.0,53464.0,0,0
3017.0,53970.0,1,0
3017.0,53997.0,0,0
3017.0,54068.0,0,0
3017.0,54525.0,1,0
3017.0,55270.0,1,0
3017.0,60620.0,0,1
3017.0,60624.0,1,0
3017.0,60631.0,0,0
3017.0,60668.0,1,0
3017.0,60708.0,1,0
3017.0,60807.0,0,0
3017.0,60819.0,0,1
3017.0,60841.0,0,0
3017.0,60867.0,1,0
3017.0,60920.0,0,0
3017.0,60940.0,1,0
3017.0,60958.0,0,1
3017.0,60985.0,0,0
3017.0,61013.0,0,0
3017.0,61022.0,1,0
3017.0,61127.0,0,1
3017.0,61153.0,1,0
3017.0,61188.0,0,1
3017.0,61224.0,0,0
3017.0,61225.0,0,0
3017.0,61232.0,0,0
3017.0,61290.0,0,0
3017.0,61299.0,1,0
3017.0,61312.0,0,0
3017.0,61356.0,0,0
3017.0,61401.0,1,0
3017.0,61433.0,1,0
3017.0,61447.0,0,0
3017.0,61452.0,0,0
3017.0,61506.0,0,1
3017.0,61510.0,1,0
3017.0,61552.0,0,1
3017.0,61559.0,0,0
3017.0,61581.0,1,0
3017.0,61602.0,0,1
3017.0,61612.0,1,0
3017.0,61644.0,1,0
3017.0,61654.0,0,1
3017.0,61684.0,1,0
3017.0,61706.0,1,0
3017.0,61709.0,0,0
3017.0,61717.0,0,1
3017.0,61751.0,0,0
3017.0,61819.0,0,0
3017.0,61853.0,1,0
3017.0,61871.0,0,0
3017.0,61886.0,0,0
3017.0,61940.0,0,0
3017.0,62025.0,1,0
3017.0,62070.0,1,0
3017.0,62102.0,0,0
3017.0,62149.0,0,1
3017.0,62159.0,1,0
3017.0,62170.0,0,0
3017.0,62190.0,0,0
3017.0,62225.0,1,0
3017.0,62258.0,0,1
3017.0,62282.0,1,0
3017.0,62306.0,1,0
3017.0,62321.0,0,0
3017.0,62354.0,1,0
3017.0,62377.0,0,1
3017.0,62395.0,0,0
3017.0,62398.0,1,0
3017.0,62416.0,0,0
3017.0,62428.0,1,0
3017.0,62462.0,1,0
3017.0,62473.0,0,0
3017.0,62484.0,0,1
3017.0,62512.0,0,0
3017.0,62532.0,1,0
3017.0,62549.0,0,0
3017.0,62592.0,0,0
3017.0,62657.0,1,0
3017.0,62673.0,0,1
3017.0,62712.0,0,0
3017.0,62728.0,1,0
3017.0,62731.0,0,0
3017.0,62862.0,0,0
3017.0,62881.0,0,0
3017.0,62923.0,0,0
3017.0,62935.0,0,0
3017.0,62948.0,0,1
3017.0,62962.0,1,0
3017.0,62984.0,0,1
3017.0,62992.0,0,0
3017.0,63034.0,1,0
3017.0,63038.0,1,0
3017.0,63047.0,1,0
3017.0,63156.0,1,0
3017.0,63165.0,0,0
3017.0,63202.0,0,0
3017.0,63235.0,1,0
3017.0,63243.0,0,0
3017.0,63282.0,1,0
3017.0,63329.0,0,0
3017.0,63385.0,1,0
3017.0,63392.0,0,0
3017.0,63403.0,0,0
3017.0,63649.0,1,0
3017.0,63651.0,0,1
3017.0,63827.0,1,0
3017.0,63888.0,0,0
3017.0,64150.0,1,0
3017.0,64424.0,0,0
3017.0,64619.0,1,0
3017.0,64806.0,1,0
3017.0,64837.0,1,0
3017.0,64981.0,1,0
3017.0,65122.0,1,0
3017.0,70861.0,0,1
3018.0,34756.0,0,1
3018.0,39805.0,0,1
3018.0,43408.0,0,1
3018.0,43570.0,0,1
3018.0,43578.0,0,1
3018.0,43703.0,0,1
3018.0,43831.0,1,0
3018.0,43836.0,1,0
3018.0,43838.0,0,0
3018.0,44199.0,0,1
3018.0,44336.0,0,1
3018.0,44375.0,0,1
3018.0,44634.0,0,1
3018.0,44934.0,0,1
3018.0,44945.0,0,1
3018.0,46913.0,0,1
3018.0,47488.0,0,1
3018.0,51790.0,0,1
3018.0,51818.0,1,0
3018.0,52086.0,1,0
3018.0,52166.0,0,1
3018.0,52245.0,0,1
3018.0,52264.0,0,1
3018.0,52346.0,0,0
3018.0,52560.0,0,1
3018.0,52585.0,0,1
3018.0,52785.0,0,1
3018.0,52950.0,0,1
3018.0,53178.0,0,1
3018.0,53242.0,0,1
3018.0,53351.0,0,1
3018.0,53436.0,1,0
3018.0,53511.0,1,0
3018.0,53584.0,0,1
3018.0,53604.0,1,0
3018.0,53722.0,0,1
3018.0,55222.0,0,1
3018.0,55994.0,0,1
3018.0,61940.0,0,1
3018.0,62731.0,0,0
3018.0,73532.0,0,0
3022.0,14727.0,0,1
3022.0,19329.0,1,0
3022.0,23000.0,0,1
3022.0,23427.0,1,0
3022.0,26356.0,1,0
3022.0,28447.0,1,0
3022.0,29115.0,0,0
3022.0,29822.0,1,0
3022.0,31311.0,1,0
3022.0,32197.0,0,0
3022.0,34847.0,1,0
3022.0,35656.0,1,0
3022.0,37158.0,0,0
3022.0,38261.0,1,0
3022.0,38326.0,0,1
3022.0,39684.0,1,0
3022.0,40010.0,0,0
3022.0,40060.0,0,1
3022.0,40150.0,0,0
3022.0,43007.0,1,0
3022.0,43401.0,1,0
3022.0,43579.0,0,0
3022.0,43768.0,0,0
3022.0,43897.0,1,0
3022.0,43906.0,0,0
3022.0,43988.0,0,1
3022.0,44219.0,1,0
3022.0,44722.0,0,0
3022.0,44830.0,0,0
3022.0,44878.0,0,0
3022.0,44914.0,0,0
3022.0,45399.0,1,0
3022.0,46308.0,1,0
3022.0,46325.0,0,0
3022.0,46457.0,0,0
3022.0,46572.0,1,0
3022.0,46632.0,1,0
3022.0,46656.0,1,0
3022.0,46677.0,0,0
3022.0,46724.0,0,0
3022.0,46902.0,1,0
3022.0,46964.0,1,0
3022.0,47177.0,1,0
3022.0,47237.0,1,0
3022.0,48677.0,0,0
3022.0,51803.0,0,0
3022.0,51969.0,1,0
3022.0,52189.0,0,0
3022.0,52348.0,0,0
3022.0,52362.0,1,0
3022.0,52393.0,1,0
3022.0,52454.0,1,0
3022.0,52456.0,0,0
3022.0,52458.0,0,0
3022.0,52792.0,1,0
3022.0,53214.0,0,0
3022.0,53324.0,0,0
3022.0,53359.0,0,0
3022.0,53397.0,0,0
3022.0,53428.0,0,0
3022.0,53664.0,0,0
3022.0,53671.0,0,0
3022.0,53685.0,0,0
3022.0,54114.0,0,1
3022.0,54405.0,0,0
3022.0,54665.0,0,0
3022.0,54729.0,0,0
3022.0,54976.0,1,0
3022.0,55411.0,0,0
3022.0,55550.0,0,0
3022.0,55582.0,1,0
3022.0,55586.0,0,0
3022.0,55904.0,0,0
3022.0,56008.0,0,0
3022.0,57585.0,0,1
3022.0,60622.0,0,0
3022.0,60627.0,1,0
3022.0,60678.0,1,0
3022.0,60679.0,0,1
3022.0,60692.0,1,0
3022.0,60713.0,0,1
3022.0,60724.0,0,0
3022.0,60728.0,0,0
3022.0,60752.0,1,0
3022.0,60772.0,1,0
3022.0,60798.0,1,0
3022.0,60811.0,0,0
3022.0,60823.0,0,0
3022.0,60830.0,0,1
3022.0,60834.0,0,0
3022.0,60838.0,1,0
3022.0,60856.0,0,1
3022.0,60861.0,0,0
3022.0,60877.0,1,0
3022.0,60913.0,1,0
3022.0,60941.0,0,0
3022.0,60953.0,1,0
3022.0,60960.0,0,1
3022.0,60983.0,0,0
3022.0,60999.0,0,1
3022.0,61007.0,0,0
3022.0,61015.0,1,0
3022.0,61029.0,0,0
3022.0,61033.0,1,0
3022.0,61035.0,0,0
3022.0,61067.0,1,0
3022.0,61100.0,0,0
3022.0,61118.0,0,0
3022.0,61148.0,0,1
3022.0,61152.0,0,0
3022.0,61162.0,0,0
3022.0,61177.0,0,0
3022.0,61182.0,0,1
3022.0,61184.0,0,0
3022.0,61187.0,1,0
3022.0,61219.0,1,0
3022.0,61233.0,0,0
3022.0,61318.0,1,0
3022.0,61319.0,0,1
3022.0,61364.0,0,0
3022.0,61395.0,0,1
3022.0,61423.0,1,0
3022.0,61476.0,0,0
3022.0,61493.0,0,0
3022.0,61497.0,0,1
3022.0,61500.0,0,1
3022.0,61514.0,0,0
3022.0,61590.0,0,1
3022.0,61594.0,0,0
3022.0,61625.0,1,0
3022.0,61645.0,1,0
3022.0,61698.0,0,1
3022.0,61716.0,0,0
3022.0,61744.0,0,0
3022.0,61754.0,1,0
3022.0,61781.0,0,0
3022.0,61792.0,0,0
3022.0,61806.0,0,0
3022.0,61833.0,1,0
3022.0,61837.0,0,0
3022.0,61883.0,0,0
3022.0,61897.0,0,1
3022.0,61899.0,0,0
3022.0,61917.0,0,1
3022.0,61918.0,0,0
3022.0,61938.0,1,0
3022.0,61947.0,0,0
3022.0,61952.0,0,0
3022.0,61972.0,1,0
3022.0,61973.0,0,1
3022.0,61983.0,0,1
3022.0,61984.0,1,0
3022.0,61998.0,0,0
3022.0,62015.0,0,0
3022.0,62052.0,0,0
3022.0,62088.0,1,0
3022.0,62129.0,1,0
3022.0,62137.0,0,0
3022.0,62186.0,1,0
3022.0,62208.0,0,0
3022.0,62214.0,0,0
3022.0,62243.0,0,0
3022.0,62297.0,1,0
3022.0,62299.0,0,0
3022.0,62337.0,0,1
3022.0,62340.0,0,0
3022.0,62453.0,0,0
3022.0,62470.0,1,0
3022.0,62483.0,0,0
3022.0,62531.0,0,0
3022.0,62537.0,1,0
3022.0,62541.0,0,0
3022.0,62545.0,0,0
3022.0,62550.0,1,0
3022.0,62634.0,0,0
3022.0,62650.0,0,0
3022.0,62652.0,0,1
3022.0,62659.0,0,0
3022.0,62729.0,0,0
3022.0,62732.0,0,0
3022.0,62798.0,0,0
3022.0,62816.0,1,0
3022.0,62822.0,0,1
3022.0,62832.0,1,0
3022.0,62871.0,1,0
3022.0,62937.0,1,0
3022.0,62953.0,0,0
3022.0,62986.0,0,0
3022.0,63084.0,0,0
3022.0,63098.0,0,0
3022.0,63126.0,1,0
3022.0,63129.0,0,0
3022.0,63145.0,1,0
3022.0,63176.0,1,0
3022.0,63183.0,0,0
3022.0,63207.0,1,0
3022.0,63226.0,0,0
3022.0,63234.0,0,0
3022.0,63245.0,0,1
3022.0,63247.0,0,0
3022.0,63248.0,0,0
3022.0,63271.0,0,1
3022.0,63280.0,1,0
3022.0,63287.0,1,0
3022.0,63306.0,0,0
3022.0,63313.0,1,0
3022.0,63322.0,0,0
3022.0,63348.0,1,0
3022.0,63362.0,1,0
3022.0,63365.0,0,0
3022.0,63387.0,0,0
3022.0,63398.0,1,0
3022.0,63414.0,1,0
3022.0,63582.0,0,0
3022.0,63594.0,0,0
3022.0,63633.0,1,0
3022.0,63765.0,0,0
3022.0,64051.0,1,0
3022.0,64058.0,0,1
3022.0,64222.0,0,0
3022.0,64234.0,0,0
3022.0,64352.0,0,0
3022.0,64355.0,0,0
3022.0,64401.0,0,0
3022.0,64454.0,1,0
3022.0,64779.0,0,0
3022.0,64828.0,1,0
3022.0,64889.0,1,0
3022.0,65002.0,1,0
3022.0,66551.0,1,0
3022.0,68913.0,0,0
3022.0,71150.0,0,0
3022.0,72025.0,0,1
3022.0,72952.0,0,0
3022.0,74320.0,0,0
3029.0,23427.0,1,0
3029.0,29822.0,0,0
3029.0,35656.0,0,0
3029.0,36012.0,0,0
3029.0,37296.0,1,0
3029.0,38261.0,1,0
3029.0,38326.0,0,1
3029.0,40010.0,1,0
3029.0,43779.0,0,0
3029.0,43897.0,1,0
3029.0,43906.0,1,0
3029.0,44722.0,0,0
3029.0,45581.0,1,0
3029.0,46325.0,1,0
3029.0,46632.0,0,0
3029.0,46902.0,1,0
3029.0,4755.0,0,1
3029.0,48677.0,0,1
3029.0,51873.0,0,0
3029.0,51969.0,1,0
3029.0,52081.0,0,0
3029.0,52441.0,0,0
3029.0,52574.0,1,0
3029.0,52750.0,1,0
3029.0,53214.0,0,0
3029.0,53309.0,1,0
3029.0,53390.0,1,0
3029.0,53397.0,1,0
3029.0,53428.0,0,1
3029.0,53691.0,1,0
3029.0,54114.0,0,0
3029.0,54151.0,0,0
3029.0,54405.0,1,0
3029.0,54636.0,1,0
3029.0,54729.0,1,0
3029.0,54976.0,0,1
3029.0,55568.0,1,0
3029.0,57585.0,1,0
3029.0,60635.0,1,0
3029.0,60678.0,1,0
3029.0,60679.0,0,1
3029.0,60692.0,0,0
3029.0,60713.0,0,0
3029.0,60798.0,1,0
3029.0,60811.0,1,0
3029.0,60823.0,0,1
3029.0,60830.0,0,0
3029.0,60877.0,1,0
3029.0,60913.0,0,0
3029.0,61035.0,0,1
3029.0,61067.0,0,0
3029.0,61118.0,0,0
3029.0,61148.0,0,0
3029.0,61162.0,0,0
3029.0,61177.0,0,0
3029.0,61182.0,0,0
3029.0,61187.0,0,0
3029.0,61364.0,1,0
3029.0,61395.0,1,0
3029.0,61423.0,0,1
3029.0,61476.0,0,0
3029.0,61590.0,0,1
3029.0,61625.0,0,0
3029.0,61645.0,1,0
3029.0,61792.0,0,1
3029.0,61806.0,0,0
3029.0,61833.0,1,0
3029.0,61897.0,0,1
3029.0,61899.0,1,0
3029.0,61917.0,0,1
3029.0,61918.0,1,0
3029.0,61947.0,0,0
3029.0,61973.0,1,0
3029.0,62015.0,1,0
3029.0,62088.0,0,0
3029.0,62186.0,0,1
3029.0,62208.0,0,0
3029.0,62215.0,1,0
3029.0,62243.0,0,0
3029.0,62297.0,0,1
3029.0,62337.0,0,0
3029.0,62404.0,1,0
3029.0,62453.0,0,0
3029.0,62537.0,0,0
3029.0,62541.0,1,0
3029.0,62545.0,0,0
3029.0,62550.0,1,0
3029.0,62634.0,0,0
3029.0,62652.0,1,0
3029.0,62659.0,0,0
3029.0,62729.0,0,1
3029.0,62798.0,1,0
3029.0,62822.0,0,1
3029.0,62832.0,0,0
3029.0,62871.0,0,0
3029.0,62937.0,1,0
3029.0,63084.0,0,1
3029.0,63129.0,0,0
3029.0,63287.0,1,0
3029.0,63322.0,1,0
3029.0,63362.0,0,1
3029.0,63365.0,1,0
3029.0,63398.0,0,0
3029.0,63414.0,1,0
3029.0,63633.0,0,0
3029.0,63654.0,1,0
3029.0,63755.0,1,0
3029.0,63765.0,1,0
3029.0,64051.0,1,0
3029.0,64185.0,1,0
3029.0,64352.0,0,0
3029.0,64401.0,1,0
3029.0,64779.0,0,0
3029.0,64828.0,1,0
3029.0,64889.0,1,0
3029.0,66551.0,0,0
3030.0,31311.0,0,1
3030.0,35698.0,0,1
3030.0,36474.0,0,1
3030.0,37158.0,0,1
3030.0,38261.0,0,1
3030.0,52831.0,0,1
3030.0,53003.0,0,0
3030.0,55624.0,0,1
3030.0,5649.0,0,1
3030.0,60679.0,0,1
3030.0,60707.0,0,1
3030.0,60877.0,0,1
3030.0,61148.0,0,0
3030.0,61239.0,0,1
3030.0,62483.0,0,1
3030.0,63084.0,1,0
3030.0,63129.0,0,1
3030.0,63226.0,0,1
3030.0,63362.0,0,1
3030.0,63365.0,0,1
3030.0,64172.0,0,1
3030.0,64236.0,0,1
3030.0,69831.0,0,1
3030.0,69868.0,0,1
3030.0,69902.0,0,1
3030.0,69989.0,0,1
3030.0,70046.0,0,1
3030.0,70136.0,0,1
3030.0,70234.0,0,1
3030.0,70241.0,0,0
3030.0,70276.0,0,1
3030.0,70280.0,0,1
3030.0,70346.0,0,0
3030.0,70376.0,0,1
3030.0,70412.0,0,0
3030.0,70589.0,0,1
3030.0,70825.0,0,0
3030.0,71150.0,0,1
3030.0,71343.0,0,1
3030.0,71395.0,0,1
3030.0,72314.0,0,1
3030.0,72469.0,0,1
3030.0,74493.0,0,1
3030.0,8007.0,0,1
3030.0,9229.0,0,1
3033.0,13764.0,0,0
3033.0,14727.0,0,0
3033.0,15767.0,1,0
3033.0,19220.0,1,0
3033.0,23000.0,0,1
3033.0,23427.0,0,0
3033.0,23550.0,1,0
3033.0,25897.0,0,0
3033.0,26356.0,0,1
3033.0,26705.0,0,0
3033.0,28298.0,1,0
3033.0,28447.0,0,0
3033.0,29115.0,0,1
3033.0,31311.0,1,0
3033.0,32197.0,1,0
3033.0,34847.0,1,0
3033.0,34969.0,1,0
3033.0,35656.0,1,0
3033.0,35698.0,0,1
3033.0,36152.0,0,1
3033.0,36603.0,0,0
3033.0,36659.0,0,1
3033.0,37158.0,0,0
3033.0,38261.0,1,0
3033.0,38326.0,0,1
3033.0,39684.0,1,0
3033.0,40060.0,1,0
3033.0,43897.0,0,0
3033.0,46325.0,0,0
3033.0,46572.0,0,0
3033.0,46597.0,0,0
3033.0,46632.0,1,0
3033.0,46724.0,0,0
3033.0,46902.0,0,1
3033.0,46964.0,0,0
3033.0,47237.0,0,0
3033.0,4755.0,0,1
3033.0,48677.0,0,0
3033.0,49293.0,1,0
3033.0,51873.0,0,0
3033.0,51969.0,0,0
3033.0,52081.0,1,0
3033.0,52141.0,0,0
3033.0,52362.0,0,1
3033.0,52393.0,1,0
3033.0,52441.0,1,0
3033.0,52454.0,0,0
3033.0,52671.0,0,0
3033.0,53168.0,1,0
3033.0,53200.0,0,0
3033.0,53397.0,0,0
3033.0,53428.0,0,1
3033.0,53570.0,1,0
3033.0,53664.0,0,1
3033.0,53671.0,1,0
3033.0,53695.0,0,0
3033.0,53798.0,0,0
3033.0,54114.0,0,0
3033.0,54405.0,1,0
3033.0,54566.0,0,0
3033.0,54595.0,0,0
3033.0,54636.0,0,0
3033.0,54680.0,0,0
3033.0,54782.0,1,0
3033.0,54976.0,0,1
3033.0,55411.0,0,0
3033.0,55550.0,1,0
3033.0,55568.0,0,0
3033.0,55586.0,0,0
3033.0,55890.0,0,0
3033.0,55904.0,0,0
3033.0,57580.0,1,0
3033.0,57585.0,0,0
3033.0,60622.0,0,0
3033.0,60627.0,0,1
3033.0,60678.0,0,0
3033.0,60679.0,0,0
3033.0,60692.0,0,0
3033.0,60713.0,0,0
3033.0,60724.0,1,0
3033.0,60728.0,1,0
3033.0,60752.0,0,0
3033.0,60772.0,0,0
3033.0,60798.0,0,0
3033.0,60811.0,0,0
3033.0,60823.0,1,0
3033.0,60830.0,0,0
3033.0,60834.0,1,0
3033.0,60838.0,0,1
3033.0,60856.0,0,0
3033.0,60861.0,0,0
3033.0,60877.0,0,0
3033.0,60880.0,0,0
3033.0,60913.0,0,0
3033.0,60941.0,0,0
3033.0,60953.0,0,0
3033.0,60960.0,1,0
3033.0,60983.0,0,0
3033.0,60999.0,0,0
3033.0,61007.0,0,1
3033.0,61015.0,0,0
3033.0,61029.0,0,1
3033.0,61033.0,1,0
3033.0,61035.0,0,0
3033.0,61038.0,0,0
3033.0,61067.0,0,0
3033.0,61100.0,1,0
3033.0,61118.0,0,0
3033.0,61148.0,0,0
3033.0,61152.0,0,0
3033.0,61162.0,0,0
3033.0,61177.0,1,0
3033.0,61182.0,0,0
3033.0,61184.0,0,0
3033.0,61187.0,0,1
3033.0,61219.0,1,0
3033.0,61233.0,1,0
3033.0,61318.0,1,0
3033.0,61319.0,0,0
3033.0,61364.0,0,0
3033.0,61395.0,0,0
3033.0,61423.0,1,0
3033.0,61444.0,0,0
3033.0,61476.0,0,1
