,id,category,sortorder,fullname,shortname,idnumber,summary,summaryformat,format,showgrades,newsitems,startdate,marker,maxbytes,legacyfiles,showreports,visible,visibleold,groupmode,groupmodeforce,defaultgroupingid,lang,calendartype,theme,timecreated,timemodified,requested,enablecompletion,completionnotify,cacherev
3213,3286.0,71.0,770119.0,nombre,"T_S,A_IMEDIN01-1-005","T_S,A_IMEDIN01-1-005",-,1.0,topics,1.0,1.0,1358377200.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308579183.0,1358440494.0,0.0,0.0,0.0,1425313993.0
3214,3287.0,71.0,770118.0,nombre,"T_S,A_IMPRAL01-1-009","T_S,A_IMPRAL01-1-009",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308579263.0,1308579263.0,0.0,0.0,0.0,1425313993.0
3215,3288.0,71.0,770117.0,nombre,"T_S,A_IMPREM01-1-008","T_S,A_IMPREM01-1-008",-,1.0,topics,1.0,1.0,1363561200.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1309174440.0,1363634045.0,0.0,0.0,0.0,1425313993.0
3216,3289.0,71.0,770116.0,nombre,"T_S,A_IMEDIN01-1-003","T_S,A_IMEDIN01-1-003",-,1.0,topics,1.0,1.0,1360018800.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308572688.0,1360078111.0,0.0,0.0,0.0,1425313993.0
3217,3290.0,71.0,770115.0,nombre,"T_S,A_IMPRAL01-1-011","T_S,A_IMPRAL01-1-011",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308581495.0,1308581495.0,0.0,0.0,0.0,1425313993.0
3218,3291.0,71.0,770114.0,nombre,"T_S,A_IMEDIN01-1-009","T_S,A_IMEDIN01-1-009",-,1.0,topics,1.0,1.0,1363302000.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308581497.0,1363364543.0,0.0,0.0,0.0,1425313993.0
3219,3292.0,71.0,770113.0,nombre,"T_S,A_IMPRAL01-1-010","T_S,A_IMPRAL01-1-010",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308581107.0,1308581107.0,0.0,0.0,0.0,1425313993.0
3220,3293.0,71.0,770112.0,nombre,"T_S,A_IMEDIN01-1-008","T_S,A_IMEDIN01-1-008",-,1.0,topics,1.0,1.0,1362265200.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308579234.0,1362324433.0,0.0,0.0,0.0,1425313993.0
3221,3294.0,71.0,770111.0,nombre,"T_S,A_IMPREM01-1-004","T_S,A_IMPREM01-1-004",-,1.0,topics,1.0,1.0,1351116000.0,2.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308139875.0,1351190469.0,0.0,0.0,0.0,1425313993.0
3222,3295.0,71.0,770110.0,nombre,"T_S,A_IMPREE01-1-006","T_S,A_IMPREE01-1-006",-,1.0,topics,1.0,1.0,1363302000.0,3.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1319802431.0,1363355744.0,0.0,0.0,0.0,1425313993.0
3223,3296.0,71.0,770109.0,nombre,"T_S,A_IMPREF01-1-007","T_S,A_IMPREF01-1-007",-,1.0,topics,1.0,1.0,1363129200.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308579562.0,1363196099.0,0.0,0.0,0.0,1425313993.0
3224,3297.0,71.0,770108.0,nombre,"T_S,A_IMEDIN01-1-011","T_S,A_IMEDIN01-1-011",-,1.0,topics,1.0,1.0,1356476400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308579267.0,1356515900.0,0.0,0.0,0.0,1425313993.0
3225,3298.0,71.0,770107.0,nombre,"T_S,A_IMPREF01-1-011","T_S,A_IMPREF01-1-011",-,1.0,topics,1.0,1.0,1356476400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308579225.0,1356515952.0,0.0,0.0,0.0,1425313993.0
3226,3299.0,71.0,770106.0,nombre,"T_S,A_IMPREM01-1-010","T_S,A_IMPREM01-1-010",-,1.0,topics,1.0,1.0,1357599600.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308580540.0,1357637860.0,0.0,0.0,0.0,1425313993.0
3227,3300.0,71.0,770105.0,nombre,"T_S,A_IMPREP01-1-011","T_S,A_IMPREP01-1-011",-,1.0,topics,1.0,1.0,1356476400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308581145.0,1356515976.0,0.0,0.0,0.0,1425313993.0
3228,3301.0,71.0,770104.0,nombre,"T_S,A_IMEDIN01-1-004","T_S,A_IMEDIN01-1-004",-,1.0,topics,1.0,1.0,1358377200.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308572673.0,1358440171.0,0.0,0.0,0.0,1425313993.0
3229,3302.0,71.0,770103.0,nombre,"T_S,A_IMPREM01-1-007","T_S,A_IMPREM01-1-007",-,1.0,topics,1.0,1.0,1352329200.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308139927.0,1352369414.0,0.0,0.0,0.0,1425313993.0
3230,3303.0,71.0,770102.0,nombre,"T_S,A_IMPRLE01-1-011","T_S,A_IMPRLE01-1-011",-,1.0,topics,1.0,1.0,1356476400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308581102.0,1356516005.0,0.0,0.0,0.0,1425313993.0
3231,3304.0,71.0,770101.0,nombre,"T_S,A_IMPRLE01-1-010","T_S,A_IMPRLE01-1-010",-,1.0,topics,1.0,1.0,1358377200.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308580542.0,1358447438.0,0.0,0.0,0.0,1425313993.0
3232,3305.0,71.0,770100.0,nombre,"T_S,A_IMPRLE01-1-005","T_S,A_IMPRLE01-1-005",-,1.0,topics,1.0,1.0,1363129200.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308139858.0,1363196838.0,0.0,0.0,0.0,1425313993.0
3233,3306.0,71.0,770099.0,nombre,"T_S,A_IMPREP01-1-002","T_S,A_IMPREP01-1-002",-,1.0,topics,1.0,3.0,1351116000.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308581464.0,1351190438.0,0.0,0.0,0.0,1425313993.0
3234,3307.0,71.0,770098.0,nombre,"T_S,A_IMPREF01-1-009","T_S,A_IMPREF01-1-009",-,1.0,topics,1.0,1.0,1363302000.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308579211.0,1363355580.0,0.0,0.0,0.0,1425313993.0
3235,3308.0,71.0,770097.0,nombre,"T_S,A_IMPREF01-1-002","T_S,A_IMPREF01-1-002",-,1.0,topics,1.0,1.0,1352415600.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308579247.0,1352452120.0,0.0,0.0,0.0,1425313993.0
3236,3309.0,71.0,770096.0,nombre,"T_S,A_IMPREM01-1-005","T_S,A_IMPREM01-1-005",-,1.0,topics,1.0,1.0,1357858800.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308139922.0,1357890933.0,0.0,0.0,0.0,1425313993.0
3237,3310.0,71.0,770095.0,nombre,"T_S,A_IMPREE01-1-004","T_S,A_IMPREE01-1-004",-,1.0,topics,1.0,1.0,1357858800.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1319022111.0,1357890904.0,0.0,0.0,0.0,1425313993.0
3238,3311.0,71.0,770094.0,nombre,"T_S,A_IMEDIN01-1-001","T_S,A_IMEDIN01-1-001",-,1.0,topics,1.0,1.0,1350770400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308572704.0,1350823062.0,0.0,0.0,0.0,1425313993.0
3239,3312.0,71.0,770093.0,nombre,"T_S,A_IMPRAL01-1-005","T_S,A_IMPRAL01-1-005",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308579265.0,1308579265.0,0.0,0.0,0.0,1425313993.0
3240,3313.0,71.0,770092.0,nombre,"T_S,A_IMPRAL01-1-003","T_S,A_IMPRAL01-1-003",-,1.0,topics,1.0,1.0,943916400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308579232.0,1308579232.0,0.0,0.0,0.0,1425313993.0
3241,3314.0,71.0,770091.0,nombre,"T_S,A_IMPREE01-1-011","T_S,A_IMPREE01-1-011",-,1.0,topics,1.0,1.0,1356476400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308579192.0,1356515931.0,0.0,0.0,0.0,1425313993.0
3242,3315.0,71.0,770090.0,nombre,"T_S,A_IMPRLE01-1-002","T_S,A_IMPRLE01-1-002",-,1.0,topics,1.0,1.0,1385420400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1320333730.0,1385461167.0,0.0,0.0,0.0,1425313993.0
3243,3316.0,71.0,770089.0,nombre,"T_S,A_IMPREF01-1-003","T_S,A_IMPREF01-1-003",-,1.0,topics,1.0,1.0,1385420400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308580554.0,1385469571.0,0.0,0.0,0.0,1425313993.0
3244,3317.0,71.0,770088.0,nombre,"T_S,A_IMPREM01-1-003","T_S,A_IMPREM01-1-003",-,1.0,topics,1.0,0.0,1385420400.0,0.0,41943040.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,1320333728.0,1385469597.0,0.0,0.0,0.0,1425313993.0
3245,3318.0,71.0,770087.0,nombre,"T_S,A_IMPREE01-1-002","T_S,A_IMPREE01-1-002",-,1.0,topics,1.0,1.0,1385420400.0,0.0,41943040.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308139888.0,1385469553.0,0.0,0.0,0.0,1425313993.0
3246,3319.0,71.0,770086.0,nombre,"T_S,A_IMPREE01-1-007","T_S,A_IMPREE01-1-007",-,1.0,topics,1.0,1.0,1357772400.0,0.0,41943040.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1308580512.0,1357839010.0,0.0,0.0,0.0,1425313993.0
3247,3320.0,1.0,11158.0,nombre,"T_S,A_GBIOLO01-4-001","T_S,A_GBIOLO01-4-001",-,1.0,topics,0.0,5.0,1413496800.0,12.0,41943040.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,1342081133.0,1413560887.0,0.0,0.0,0.0,1425313993.0
3248,3322.0,1.0,11157.0,nombre,"T_S,A_GBIOTE01-3-007","T_S,A_GBIOTE01-3-007",-,0.0,topics,1.0,5.0,1422745200.0,0.0,41943040.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1390475912.0,1422779469.0,0.0,0.0,0.0,1429554561.0
3249,3323.0,1.0,11156.0,nombre,"T_S,A_GBIOLO01-2-006","T_S,A_GBIOLO01-2-006",-,1.0,topics,1.0,1.0,1422313200.0,22.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308227570.0,1422349496.0,0.0,0.0,0.0,1434970666.0
3250,3324.0,1.0,11155.0,nombre,"T_S,A_GBIOLO01-0-011","T_S,A_GBIOLO01-0-011",-,0.0,topics,0.0,5.0,1421708400.0,0.0,41943040.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1347286524.0,1421754081.0,0.0,0.0,0.0,1431934077.0
3251,3325.0,1.0,11154.0,nombre,"T_S,A_GBIOLO01-0-014","T_S,A_GBIOLO01-0-014",-,0.0,topics,0.0,5.0,1422226800.0,0.0,41943040.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1348830286.0,1422284974.0,0.0,0.0,0.0,1433438504.0
3252,3326.0,1.0,11153.0,nombre,"T_S,A_GBIOLO01-3-003","T_S,A_GBIOLO01-3-003",-,1.0,topics,1.0,10.0,1415833200.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1316014176.0,1415888509.0,0.0,0.0,0.0,1431505304.0
3253,3327.0,1.0,11152.0,nombre,"T_S,A_GBIOLO01-1-007","T_S,A_GBIOLO01-1-007",-,1.0,topics,1.0,1.0,1422226800.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308215999.0,1422273553.0,0.0,0.0,0.0,1433232855.0
3254,3328.0,1.0,11151.0,nombre,"T_S,A_GBIOLO01-0-007","T_S,A_GBIOLO01-0-007",-,0.0,topics,1.0,5.0,1359932400.0,0.0,41943040.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1359620773.0,1360007964.0,0.0,0.0,0.0,1425313993.0
3255,3329.0,1.0,11150.0,nombre,"T_S,A_GBIOLO01-0-004","T_S,A_GBIOLO01-0-004",-,1.0,topics,1.0,1.0,1422745200.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1329728631.0,1422817787.0,0.0,0.0,0.0,1432714015.0
3256,3330.0,1.0,11149.0,nombre,"T_S,A_GBIOLO01-3-004","T_S,A_GBIOLO01-3-004",-,1.0,topics,1.0,1.0,1422140400.0,0.0,41943040.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,1319794727.0,1422216944.0,0.0,0.0,0.0,1430126389.0
3257,3331.0,1.0,11148.0,nombre,"T_S,A_GBIOTE01-2-005","T_S,A_GBIOTE01-2-005",-,1.0,topics,1.0,1.0,1437948000.0,0.0,41943040.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,,,,1308216686.0,1438012529.0,0.0,0.0,0.0,1438012529.0
3258,3333.0,1.0,11147.0,nombre,"T_S,A_GBIOTE01-1-006","T_S,A_GBIOTE01-1-006",-,1.0,topics,1.0,1.0,1421276400.0,4.0,41943040.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,1308210325.0,1421320937.0,0.0,0.0,0.0,1425313993.0
3259,3334.0,1.0,11146.0,nombre,"T_S,A_GBIOLO01-0-003","T_S,A_GBIOLO01-0-003",-,0.0,topics,0.0,5.0,1424818800.0,0.0,41943040.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,,,,1346918721.0,1424867120.0,0.0,0.0,0.0,1433416570.0
3260,3335.0,1.0,11145.0,nombre,"T_S,A_GBIOLO01-1-001,G_((C))","T_S,A_GBIOLO01-1-001,G_((C))",-,2.0,topics,1.0,5.0,1409695200.0,0.0,41943040.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1378813919.0,1409760117.0,0.0,0.0,0.0,1436441885.0
3261,3336.0,1.0,11144.0,nombre,"T_S,A_GBIOLO01-1-010","T_S,A_GBIOLO01-1-010",-,1.0,topics,1.0,1.0,1425337200.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308216046.0,1425397086.0,0.0,0.0,0.0,1430937983.0
3262,3338.0,1.0,11143.0,nombre,"T_S,A_GBIOLO01-2-005,G_((C))","T_S,A_GBIOLO01-2-005,G_((C))",-,0.0,topics,0.0,5.0,1410732000.0,0.0,41943040.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1347894398.0,1410776539.0,0.0,0.0,0.0,1435234188.0
3263,3339.0,1.0,11142.0,nombre,"T_S,A_GBIOTE01-2-006","T_S,A_GBIOTE01-2-006",-,1.0,topics,1.0,1.0,1422918000.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308225012.0,1422959112.0,0.0,0.0,0.0,1431345805.0
3264,3340.0,1.0,11141.0,nombre,"T_S,A_GBIOLO01-1-001,G_((A))","T_S,A_GBIOLO01-1-001,G_((A))",-,1.0,topics,1.0,1.0,1410472800.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308211681.0,1410506818.0,0.0,0.0,0.0,1437998681.0
3265,3341.0,1.0,11140.0,nombre,"T_S,A_GBIOLO01-1-004","T_S,A_GBIOLO01-1-004",-,1.0,topics,1.0,1.0,1410213600.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308216184.0,1410264255.0,0.0,0.0,0.0,1435328928.0
3266,3342.0,1.0,11139.0,nombre,"T_S,A_GBIOLO01-4-003","T_S,A_GBIOLO01-4-003",-,0.0,topics,1.0,5.0,1410040800.0,0.0,41943040.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,1346942174.0,1410111518.0,0.0,0.0,0.0,1425313993.0
3267,3343.0,1.0,11138.0,nombre,"T_S,A_GBIOLO01-1-009","T_S,A_GBIOLO01-1-009",-,1.0,topics,1.0,1.0,1413237600.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308215975.0,1413283174.0,0.0,0.0,0.0,1435845301.0
3268,3344.0,1.0,11137.0,nombre,"T_S,A_GBIOLO01-0-002","T_S,A_GBIOLO01-0-002",-,1.0,topics,1.0,5.0,1422918000.0,0.0,41943040.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,1342081327.0,1422969549.0,0.0,0.0,0.0,1431426593.0
3269,3345.0,1.0,11136.0,nombre,"T_S,A_GBIOTE01-1-005","T_S,A_GBIOTE01-1-005",-,1.0,topics,1.0,1.0,1421794800.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308216601.0,1421837621.0,0.0,0.0,0.0,1433406611.0
3270,3346.0,1.0,11135.0,nombre,"T_S,A_GBIOLO01-4-004","T_S,A_GBIOLO01-4-004",-,0.0,topics,0.0,5.0,1410472800.0,0.0,41943040.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1347966227.0,1410510443.0,0.0,0.0,0.0,1425313993.0
3271,3347.0,1.0,11134.0,nombre,"T_S,A_GBIOTE01-3-005","T_S,A_GBIOTE01-3-005",-,0.0,topics,0.0,5.0,1422745200.0,0.0,41943040.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1349187618.0,1422821412.0,0.0,0.0,0.0,1431009642.0
3272,3348.0,1.0,11133.0,nombre,"T_S,A_GBIOLO01-2-001","T_S,A_GBIOLO01-2-001",-,1.0,topics,1.0,1.0,1410213600.0,7.0,41943040.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,1308223387.0,1410258697.0,0.0,0.0,0.0,1434984066.0
3273,3349.0,1.0,11132.0,nombre,"T_S,A_GBIOTE01-4-004","T_S,A_GBIOTE01-4-004",-,0.0,topics,1.0,5.0,1423782000.0,0.0,41943040.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1345805287.0,1423816926.0,0.0,0.0,0.0,1430384147.0
3274,3350.0,1.0,11131.0,nombre,"T_S,A_GBIOLO01-1-003","T_S,A_GBIOLO01-1-003",-,1.0,topics,1.0,1.0,1410213600.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308213395.0,1410267035.0,0.0,0.0,0.0,1435080919.0
3275,3351.0,1.0,11130.0,nombre,"T_S,A_GBIOTE01-3-002","T_S,A_GBIOTE01-3-002",-,1.0,topics,1.0,1.0,1409695200.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1315927678.0,1409740642.0,0.0,0.0,0.0,1425313993.0
3276,3352.0,1.0,11129.0,nombre,"T_S,A_GBIOTE01-2-007","T_S,A_GBIOTE01-2-007",-,0.0,topics,1.0,5.0,1422918000.0,0.0,41943040.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1355851296.0,1422996956.0,0.0,0.0,0.0,1429174027.0
3277,3353.0,1.0,11128.0,nombre,"T_S,A_GBIOLO01-1-001,G_((B))","T_S,A_GBIOLO01-1-001,G_((B))",-,0.0,topics,1.0,5.0,1422745200.0,0.0,41943040.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1379663618.0,1422789057.0,0.0,0.0,0.0,1437998404.0
3278,3354.0,1.0,11127.0,nombre,"T_S,A_GBIOTE01-4-009","T_S,A_GBIOTE01-4-009",-,0.0,topics,0.0,5.0,0.0,0.0,41943040.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1348575963.0,1348575963.0,0.0,0.0,0.0,1425313993.0
3279,3355.0,1.0,11126.0,nombre,"T_S,A_GBIOTE01-2-001","T_S,A_GBIOTE01-2-001",-,1.0,topics,1.0,1.0,1410213600.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308223167.0,1410256700.0,0.0,0.0,0.0,1436182838.0
3280,3356.0,1.0,11125.0,nombre,"T_S,A_GBIOTE01-2-009","T_S,A_GBIOTE01-2-009",-,1.0,topics,1.0,1.0,1430690400.0,0.0,41943040.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,,,,1308232667.0,1430720523.0,0.0,0.0,0.0,1433503730.0
3281,3357.0,1.0,11124.0,nombre,"T_S,A_GBIOLO01-1-002,G_((A,B))","T_S,A_GBIOLO01-1-002,G_((A,B))",-,1.0,topics,1.0,1.0,1411596000.0,0.0,41943040.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,1309357136.0,1411639760.0,0.0,0.0,0.0,1436260565.0
3282,3358.0,1.0,11123.0,nombre,"T_S,A_GBIOTE01-4-003","T_S,A_GBIOTE01-4-003",-,0.0,topics,0.0,5.0,1410904800.0,0.0,41943040.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1346761807.0,1410946911.0,0.0,0.0,0.0,1425313993.0
3283,3359.0,1.0,11122.0,nombre,"T_S,A_GBIOTE01-3-009","T_S,A_GBIOTE01-3-009",-,1.0,topics,1.0,1.0,1422831600.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1314867318.0,1422900058.0,0.0,0.0,0.0,1437996186.0
3284,3360.0,1.0,11121.0,nombre,"T_S,A_GBIOTE01-1-001","T_S,A_GBIOTE01-1-001",-,1.0,topics,1.0,1.0,1409608800.0,8.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308213962.0,1409649060.0,0.0,0.0,0.0,1433494098.0
3285,3361.0,1.0,11120.0,nombre,"T_S,A_GBIOLO01-3-002","T_S,A_GBIOLO01-3-002",-,1.0,topics,1.0,1.0,1410213600.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1307532010.0,1410256614.0,0.0,0.0,0.0,1435658731.0
3286,3362.0,1.0,11119.0,nombre,"T_S,A_GBIOLO01-2-002","T_S,A_GBIOLO01-2-002",-,1.0,topics,1.0,1.0,1433282400.0,3.0,41943040.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308217647.0,1433328237.0,0.0,0.0,0.0,1435912952.0
3287,3363.0,1.0,11118.0,nombre,"T_S,A_GBIOLO01-2-004","T_S,A_GBIOLO01-2-004",-,1.0,topics,1.0,4.0,1410300000.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308218088.0,1410359528.0,0.0,0.0,0.0,1431961751.0
3288,3364.0,1.0,11117.0,nombre,"T_S,A_GBIOLO01-0-015","T_S,A_GBIOLO01-0-015",-,0.0,topics,1.0,5.0,1421881200.0,0.0,41943040.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1359553121.0,1421930430.0,0.0,0.0,0.0,1431961606.0
3289,3365.0,1.0,11116.0,nombre,"T_S,A_GBIOTE01-1-002","T_S,A_GBIOTE01-1-002",-,1.0,topics,1.0,0.0,1422918000.0,6.0,41943040.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,1308213270.0,1422964359.0,0.0,0.0,0.0,1432896337.0
3290,3366.0,1.0,11115.0,nombre,"T_S,A_GBIOLO01-0-008","T_S,A_GBIOLO01-0-008",-,0.0,topics,0.0,5.0,1390950000.0,0.0,41943040.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1348501706.0,1391014299.0,0.0,0.0,0.0,1425313993.0
3291,3367.0,1.0,11114.0,nombre,"T_S,A_GBIOLO01-2-003","T_S,A_GBIOLO01-2-003",-,1.0,topics,1.0,1.0,1410818400.0,0.0,41943040.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,,,,1308232423.0,1410860234.0,0.0,0.0,0.0,1433158800.0
3292,3368.0,1.0,11113.0,nombre,"T_S,A_GBIOTE01-4-005","T_S,A_GBIOTE01-4-005",-,0.0,topics,0.0,5.0,1395874800.0,0.0,41943040.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1348480279.0,1395923802.0,0.0,0.0,0.0,1427361448.0
3293,3369.0,1.0,11112.0,nombre,"T_S,A_GBIOLO01-1-008","T_S,A_GBIOLO01-1-008",-,1.0,topics,1.0,1.0,1410300000.0,19.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1317371005.0,1410333086.0,0.0,0.0,0.0,1436195922.0
3294,3370.0,1.0,11111.0,nombre,"T_S,A_GBIOLO01-0-009","T_S,A_GBIOLO01-0-009",-,0.0,topics,0.0,5.0,1421967600.0,0.0,41943040.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1345805287.0,1422029577.0,0.0,0.0,0.0,1429172867.0
3295,3371.0,1.0,11110.0,nombre,"T_S,A_GBIOTE01-3-004","T_S,A_GBIOTE01-3-004",-,1.0,topics,1.0,1.0,1410300000.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1311755764.0,1410346906.0,0.0,0.0,0.0,1425313993.0
3296,3372.0,1.0,11109.0,nombre,"T_S,A_GBIOTE01-2-008","T_S,A_GBIOTE01-2-008",-,1.0,topics,1.0,1.0,1411509600.0,4.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308223124.0,1411569768.0,0.0,0.0,0.0,1425313993.0
3297,3373.0,1.0,11108.0,nombre,"T_S,A_GBIOTE01-4-010","T_S,A_GBIOTE01-4-010",-,0.0,topics,0.0,5.0,1410386400.0,0.0,41943040.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1346690675.0,1410430636.0,0.0,0.0,0.0,1425313993.0
3298,3374.0,1.0,11107.0,nombre,"T_S,A_GBIOLO01-0-010","T_S,A_GBIOLO01-0-010",-,0.0,topics,1.0,5.0,1421017200.0,0.0,41943040.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1359465160.0,1421060448.0,0.0,0.0,0.0,1430124224.0
3299,3375.0,1.0,11106.0,nombre,"T_S,A_GBIOTE01-2-003","T_S,A_GBIOTE01-2-003",-,1.0,topics,1.0,1.0,1410213600.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308226090.0,1410256607.0,0.0,0.0,0.0,1435328019.0
3300,3376.0,1.0,11105.0,nombre,"T_S,A_GBIOLO01-2-005,G_((A,B))","T_S,A_GBIOLO01-2-005,G_((A,B))",-,1.0,topics,1.0,1.0,1411077600.0,0.0,41943040.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1308224179.0,1411122914.0,0.0,0.0,0.0,1434742520.0
